Class,GO_Name,GO_ID,GO_Level,P_value,EnrichmentScore,HitsGenesCountsInSelectedSet,HitsGenesCountsInBackground,AllGenesCountsInSelectedSet,AllGenesCountsInBackground,GenesOfSelectedSetInGOterm,corrected p-value(BH method)
Biological process,transport,GO:0006810,4,1.02E-06,1.555401863,112,2357,584,19116,"Medtr8g103233,Medtr2g025180,Medtr1g021740,Medtr1g050525,Medtr6g009110,Medtr3g058660,Medtr3g072520,Medtr3g082050,Medtr1g028460,Medtr3g058630,Medtr5g063930,Medtr3g109610,Medtr3g081690,Medtr8g022270,Medtr1g115140,Medtr3g072500,Medtr6g051680,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr4g049340,Medtr8g095040,Medtr3g108190,Medtr4g083570,Medtr7g100160,Medtr3g110660,Medtr5g073960,Medtr3g100570,Medtr8g006790,Medtr1g077660,Medtr5g014150,Medtr7g098090,Medtr1g036410,Medtr3g088460,Medtr7g098040,Medtr5g045520,Medtr7g113960,Medtr2g009980,Medtr4g077930,Medtr0027s0220,Medtr7g082810,Medtr1g017910,Medtr5g012810,Medtr4g077940,Medtr7g082800,Medtr1g030600,Medtr3g029510,Medtr2g096230,Medtr2g011580,Medtr2g011570,Medtr5g068140,Medtr1g051120,Medtr4g084620,Medtr8g096050,Medtr2g102010,Medtr8g107510,Medtr1g030660,Medtr7g098230,Medtr3g096380,Medtr4g006570,Medtr8g074750,Medtr4g123583,Medtr4g124050,Medtr7g098200,Medtr0018s0230,Medtr5g044220,Medtr4g075570,Medtr6g008820,Medtr2g026160,Medtr5g033080,Medtr6g092840,Medtr3g087740,Medtr3g089125,Medtr7g045370,Medtr6g045483,Medtr4g065660,Medtr4g058730,Medtr3g099040,Medtr7g066070,Medtr7g087400,Medtr2g008470,Medtr8g085630,Medtr3g107800,Medtr7g115050,Medtr5g012270,Medtr2g094270,Medtr1g109390,Medtr3g099740,Medtr4g081190,Medtr1g015000,Medtr3g086430,Medtr8g077890,Medtr7g098160,Medtr4g123537,Medtr5g020960,Medtr2g017750,Medtr6g477760,Medtr8g087780,Medtr2g036650,Medtr7g112130,Medtr1g010210,Medtr3g108320,Medtr1g010270,Medtr6g007687,Medtr1g028600,Medtr5g026640,Medtr8g089320,Medtr3g090950,Medtr8g087710,Medtr7g010650,Medtr8g087720,Medtr3g104560,",8.84E-05
Biological process,localization,GO:0051179,2,1.32E-06,1.539417469,114,2424,584,19116,"Medtr8g103233,Medtr2g025180,Medtr1g021740,Medtr1g050525,Medtr6g009110,Medtr3g058660,Medtr3g113920,Medtr3g072520,Medtr3g082050,Medtr1g028460,Medtr3g058630,Medtr5g063930,Medtr3g109610,Medtr3g081690,Medtr8g022270,Medtr1g115140,Medtr3g072500,Medtr6g051680,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr4g049340,Medtr8g095040,Medtr3g108190,Medtr4g083570,Medtr7g100160,Medtr3g110660,Medtr5g073960,Medtr3g100570,Medtr8g006790,Medtr1g077660,Medtr5g014150,Medtr7g098090,Medtr1g036410,Medtr3g088460,Medtr7g098040,Medtr5g045520,Medtr7g113960,Medtr2g009980,Medtr4g077930,Medtr0027s0220,Medtr7g082810,Medtr1g017910,Medtr5g012810,Medtr4g077940,Medtr7g082800,Medtr1g030600,Medtr3g029510,Medtr2g096230,Medtr2g011580,Medtr2g011570,Medtr5g068140,Medtr1g051120,Medtr4g084620,Medtr8g096050,Medtr2g102010,Medtr8g107510,Medtr1g030660,Medtr7g082660,Medtr7g098230,Medtr3g096380,Medtr4g006570,Medtr8g074750,Medtr4g123583,Medtr4g124050,Medtr7g098200,Medtr0018s0230,Medtr5g044220,Medtr4g075570,Medtr6g008820,Medtr2g026160,Medtr5g033080,Medtr6g092840,Medtr3g087740,Medtr3g089125,Medtr7g045370,Medtr6g045483,Medtr4g065660,Medtr4g058730,Medtr3g099040,Medtr7g066070,Medtr7g087400,Medtr2g008470,Medtr8g085630,Medtr3g107800,Medtr7g115050,Medtr5g012270,Medtr2g094270,Medtr1g109390,Medtr3g099740,Medtr4g081190,Medtr1g015000,Medtr3g086430,Medtr8g077890,Medtr7g098160,Medtr4g123537,Medtr5g020960,Medtr2g017750,Medtr6g477760,Medtr8g087780,Medtr2g036650,Medtr7g112130,Medtr1g010210,Medtr3g108320,Medtr1g010270,Medtr6g007687,Medtr1g028600,Medtr5g026640,Medtr8g089320,Medtr3g090950,Medtr8g087710,Medtr7g010650,Medtr8g087720,Medtr3g104560,",1.07E-04
Biological process,isoprenoid metabolic process,GO:0006720,6,2.25E-06,4.269505658,15,115,584,19116,"Medtr8g068265,Medtr4g106870,Medtr3g109610,Medtr8g072640,Medtr1g081290,Medtr2g086700,Medtr1g471050,Medtr2g437380,Medtr7g045370,Medtr7g079440,Medtr5g005570,Medtr5g019460,Medtr2g019370,Medtr2g105360,Medtr1g102070,",1.70E-04
Biological process,anion transport,GO:0006820,6,3.44E-06,3.064354416,22,235,584,19116,"Medtr1g115140,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr3g108190,Medtr7g100160,Medtr3g110660,Medtr3g100570,Medtr1g077660,Medtr5g014150,Medtr4g084620,Medtr8g096050,Medtr1g030660,Medtr3g087740,Medtr2g008470,Medtr8g085630,Medtr1g109390,Medtr1g010210,Medtr1g010270,Medtr1g028600,Medtr8g089320,Medtr8g087720,",2.43E-04
Biological process,terpenoid metabolic process,GO:0006721,7,4.68E-06,4.972082539,12,79,584,19116,"Medtr8g068265,Medtr3g109610,Medtr1g081290,Medtr2g086700,Medtr1g471050,Medtr2g437380,Medtr7g045370,Medtr7g079440,Medtr5g005570,Medtr2g019370,Medtr2g105360,Medtr1g102070,",2.51E-04
Biological process,negative regulation of cellular protein metabolic process,GO:0032269,8,6.62E-06,3.714368989,16,141,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",3.40E-04
Biological process,isoprenoid biosynthetic process,GO:0008299,7,6.99E-06,4.432577055,13,96,584,19116,"Medtr8g068265,Medtr4g106870,Medtr3g109610,Medtr8g072640,Medtr1g081290,Medtr2g086700,Medtr1g471050,Medtr2g437380,Medtr7g045370,Medtr7g079440,Medtr5g019460,Medtr2g105360,Medtr1g102070,",3.43E-04
Biological process,negative regulation of protein metabolic process,GO:0051248,7,7.26E-06,3.688211461,16,142,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",3.41E-04
Biological process,terpenoid biosynthetic process,GO:0016114,8,1.69E-05,5.279496244,10,62,584,19116,"Medtr8g068265,Medtr3g109610,Medtr1g081290,Medtr2g086700,Medtr1g471050,Medtr2g437380,Medtr7g045370,Medtr7g079440,Medtr2g105360,Medtr1g102070,",7.62E-04
Biological process,lipid biosynthetic process,GO:0008610,5,2.13E-05,2.38677226,28,384,584,19116,"Medtr8g068265,Medtr4g106870,Medtr6g018860,Medtr4g130270,Medtr7g013100,Medtr3g109610,Medtr6g015020,Medtr1g103020,Medtr3g032530,Medtr6g069600,Medtr8g072640,Medtr1g081290,Medtr2g020360,Medtr2g086700,Medtr8g101330,Medtr1g471050,Medtr7g053290,Medtr4g094265,Medtr2g437380,Medtr7g045370,Medtr7g079440,Medtr5g019460,Medtr1g109110,Medtr3g085740,Medtr2g105360,Medtr2g105100,Medtr4g096690,Medtr1g102070,",9.23E-04
Biological process,anion transmembrane transport,GO:0098656,7,2.31E-05,3.976891563,13,107,584,19116,"Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr7g100160,Medtr3g110660,Medtr4g084620,Medtr8g096050,Medtr1g030660,Medtr3g087740,Medtr2g008470,Medtr8g085630,Medtr1g109390,Medtr8g089320,",9.66E-04
Biological process,amino acid transmembrane transport,GO:0003333,10,6.29E-05,6.739121676,7,34,584,19116,"Medtr8g089340,Medtr8g089342,Medtr3g110660,Medtr1g030660,Medtr8g085630,Medtr1g109390,Medtr8g089320,",0.002534484
Biological process,regulation of hydrolase activity,GO:0051336,5,7.72E-05,2.928731074,17,190,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr1g112940,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",0.003006611
Biological process,shoot axis formation,GO:0010346,5,1.19E-04,9.62731668,5,17,584,19116,"Medtr3g109610,Medtr8g020840,Medtr1g471050,Medtr7g045370,Medtr3g104560,",0.004345033
Biological process,secondary shoot formation,GO:0010223,6,1.19E-04,9.62731668,5,17,584,19116,"Medtr3g109610,Medtr8g020840,Medtr1g471050,Medtr7g045370,Medtr3g104560,",0.004345033
Biological process,carboxylic acid transmembrane transport,GO:1905039,9,1.25E-04,5.237260274,8,50,584,19116,"Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr3g110660,Medtr1g030660,Medtr8g085630,Medtr1g109390,Medtr8g089320,",0.004283277
Biological process,organic acid transmembrane transport,GO:1903825,7,1.25E-04,5.237260274,8,50,584,19116,"Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr3g110660,Medtr1g030660,Medtr8g085630,Medtr1g109390,Medtr8g089320,",0.004283277
Biological process,morphogenesis of a branching structure,GO:0001763,4,1.61E-04,9.092465753,5,18,584,19116,"Medtr3g109610,Medtr8g020840,Medtr1g471050,Medtr7g045370,Medtr3g104560,",0.005195259
Biological process,negative regulation of nitrogen compound metabolic process,GO:0051172,6,1.75E-04,2.428941381,21,283,584,19116,"Medtr1g103640,Medtr3g020970,Medtr1g072110,Medtr5g070030,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g111780,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,Medtr5g075190,",0.005500541
Biological process,carboxylic acid transport,GO:0046942,8,1.99E-04,3.674098406,11,98,584,19116,"Medtr1g115140,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr3g110660,Medtr3g100570,Medtr1g077660,Medtr1g030660,Medtr8g085630,Medtr1g109390,Medtr8g089320,",0.006078751
Biological process,organic acid transport,GO:0015849,6,1.99E-04,3.674098406,11,98,584,19116,"Medtr1g115140,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr3g110660,Medtr3g100570,Medtr1g077660,Medtr1g030660,Medtr8g085630,Medtr1g109390,Medtr8g089320,",0.006078751
Biological process,transition metal ion transport,GO:0000041,8,2.18E-04,4.849315068,8,54,584,19116,"Medtr3g082050,Medtr3g081690,Medtr4g083570,Medtr0027s0220,Medtr4g065660,Medtr7g066070,Medtr1g015000,Medtr6g007687,",0.006310851
Biological process,inorganic anion transport,GO:0015698,7,2.37E-04,3.896771037,10,84,584,19116,"Medtr3g108190,Medtr5g014150,Medtr4g084620,Medtr8g096050,Medtr3g087740,Medtr2g008470,Medtr1g010210,Medtr1g010270,Medtr1g028600,Medtr8g087720,",0.006702743
Biological process,cellular lipid metabolic process,GO:0044255,5,2.78E-04,1.970328501,31,515,584,19116,"Medtr8g068265,Medtr4g106870,Medtr6g018860,Medtr4g130270,Medtr7g013100,Medtr3g109610,Medtr6g015020,Medtr1g103020,Medtr6g069600,Medtr8g072640,Medtr1g081290,Medtr2g020360,Medtr2g086700,Medtr8g101330,Medtr3g104420,Medtr1g471050,Medtr7g053290,Medtr6g009260,Medtr4g094265,Medtr2g437380,Medtr7g045370,Medtr7g079440,Medtr5g005570,Medtr5g019460,Medtr2g019370,Medtr1g109110,Medtr3g085740,Medtr2g105360,Medtr2g105100,Medtr4g096690,Medtr1g102070,",0.007478714
Biological process,organic anion transport,GO:0015711,7,3.19E-04,3.083531864,13,138,584,19116,"Medtr1g115140,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr7g100160,Medtr3g110660,Medtr3g100570,Medtr1g077660,Medtr8g096050,Medtr1g030660,Medtr8g085630,Medtr1g109390,Medtr8g089320,",0.008362768
Biological process,dicarboxylic acid transport,GO:0006835,9,5.14E-04,5.776390008,6,34,584,19116,"Medtr1g115140,Medtr4g065007,Medtr3g110660,Medtr3g100570,Medtr1g077660,Medtr8g089320,",0.012612278
Biological process,negative regulation of cellular metabolic process,GO:0031324,6,5.23E-04,2.239056713,21,307,584,19116,"Medtr1g103640,Medtr3g020970,Medtr1g072110,Medtr5g070030,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g111780,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,Medtr5g075190,",0.012562696
Biological process,cation transport,GO:0006812,6,5.59E-04,1.914203317,30,513,584,19116,"Medtr3g082050,Medtr3g058630,Medtr3g081690,Medtr6g051680,Medtr4g065007,Medtr8g095040,Medtr4g083570,Medtr3g110660,Medtr3g100570,Medtr8g006790,Medtr1g036410,Medtr0027s0220,Medtr3g029510,Medtr8g096050,Medtr8g107510,Medtr3g096380,Medtr8g074750,Medtr4g123583,Medtr6g092840,Medtr4g065660,Medtr4g058730,Medtr3g099040,Medtr7g066070,Medtr7g115050,Medtr1g015000,Medtr5g020960,Medtr2g036650,Medtr3g108320,Medtr6g007687,Medtr8g089320,",0.012633226
Biological process,amino acid transport,GO:0006865,9,5.95E-04,4.773544521,7,48,584,19116,"Medtr8g089340,Medtr8g089342,Medtr3g110660,Medtr1g030660,Medtr8g085630,Medtr1g109390,Medtr8g089320,",0.013161343
Biological process,regulation of protein metabolic process,GO:0051246,6,8.16E-04,2.328821268,18,253,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g065980,Medtr3g014870,Medtr1g112940,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",0.016742178
Biological process,hormone metabolic process,GO:0042445,5,0.001023616,2.867113289,12,137,584,19116,"Medtr3g109610,Medtr8g020840,Medtr1g471050,Medtr2g437380,Medtr7g045370,Medtr2g022140,Medtr5g005570,Medtr2g019370,Medtr4g126160,Medtr2g105360,Medtr4g014680,Medtr1g102070,",0.019587498
Biological process,cation transmembrane transport,GO:0098655,7,0.001027507,2.081281178,22,346,584,19116,"Medtr3g082050,Medtr3g081690,Medtr8g095040,Medtr4g083570,Medtr3g100570,Medtr8g006790,Medtr1g036410,Medtr0027s0220,Medtr3g029510,Medtr8g107510,Medtr3g096380,Medtr8g074750,Medtr4g123583,Medtr6g092840,Medtr4g065660,Medtr4g058730,Medtr7g066070,Medtr7g115050,Medtr1g015000,Medtr2g036650,Medtr3g108320,Medtr6g007687,",0.019334251
Biological process,negative regulation of catalytic activity,GO:0043086,5,0.001091233,2.160585922,20,303,584,19116,"Medtr3g020970,Medtr2g010815,Medtr8g104580,Medtr8g461690,Medtr2g010800,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr3g008760,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",0.020196747
Biological process,fatty acid biosynthetic process,GO:0006633,9,0.001364244,2.643027312,13,161,584,19116,"Medtr6g018860,Medtr4g130270,Medtr7g013100,Medtr6g015020,Medtr1g103020,Medtr2g020360,Medtr8g101330,Medtr7g053290,Medtr4g094265,Medtr1g109110,Medtr3g085740,Medtr2g105100,Medtr4g096690,",0.024842444
Biological process,regulation of cellular protein metabolic process,GO:0032268,7,0.001413407,2.280569279,17,244,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr1g112940,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",0.025329153
Biological process,lipid metabolic process,GO:0006629,4,0.001423305,1.70040918,36,693,584,19116,"Medtr8g068265,Medtr4g106870,Medtr4g073920,Medtr6g018860,Medtr4g130270,Medtr7g013100,Medtr3g109610,Medtr6g015020,Medtr1g103020,Medtr3g032530,Medtr6g069600,Medtr8g072640,Medtr1g081290,Medtr2g020360,Medtr2g086700,Medtr8g101330,Medtr3g104420,Medtr7g117280,Medtr1g471050,Medtr7g053290,Medtr6g009260,Medtr7g081050,Medtr4g094265,Medtr2g437380,Medtr7g045370,Medtr7g079440,Medtr5g005570,Medtr5g019460,Medtr2g019370,Medtr1g109110,Medtr3g085740,Medtr2g105360,Medtr2g105100,Medtr5g084950,Medtr4g096690,Medtr1g102070,",0.024721713
Biological process,negative regulation of molecular function,GO:0044092,4,0.001550647,2.098261328,20,312,584,19116,"Medtr3g020970,Medtr2g010815,Medtr8g104580,Medtr8g461690,Medtr2g010800,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr3g008760,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",0.026129565
Biological process,carotenoid metabolic process,GO:0016116,9,0.001979235,5.455479452,5,30,584,19116,"Medtr3g109610,Medtr1g081290,Medtr2g086700,Medtr7g045370,Medtr7g079440,",0.032861126
Biological process,tetraterpenoid metabolic process,GO:0016108,8,0.001979235,5.455479452,5,30,584,19116,"Medtr3g109610,Medtr1g081290,Medtr2g086700,Medtr7g045370,Medtr7g079440,",0.032861126
Biological process,inorganic ion transmembrane transport,GO:0098660,7,0.002411232,2.020547945,20,324,584,19116,"Medtr3g082050,Medtr3g081690,Medtr4g083570,Medtr3g100570,Medtr8g006790,Medtr0027s0220,Medtr4g084620,Medtr8g096050,Medtr8g107510,Medtr3g096380,Medtr4g123583,Medtr3g087740,Medtr4g065660,Medtr4g058730,Medtr7g066070,Medtr2g008470,Medtr1g015000,Medtr2g036650,Medtr3g108320,Medtr6g007687,",0.038341989
Biological process,hormone biosynthetic process,GO:0042446,6,0.002486407,3.101009373,9,95,584,19116,"Medtr3g109610,Medtr8g020840,Medtr1g471050,Medtr2g437380,Medtr7g045370,Medtr2g022140,Medtr2g105360,Medtr4g014680,Medtr1g102070,",0.038988236
Biological process,negative regulation of macromolecule metabolic process,GO:0010605,6,0.002508787,1.905964973,23,395,584,19116,"Medtr1g103640,Medtr3g020970,Medtr1g072110,Medtr5g070030,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g111780,Medtr3g014820,Medtr4g006760,Medtr3g014870,Medtr5g006600,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,Medtr5g075190,",0.038800284
Biological process,regulation of hormone levels,GO:0010817,4,0.003999893,2.338062622,13,182,584,19116,"Medtr3g109610,Medtr8g020840,Medtr1g471050,Medtr2g437380,Medtr7g045370,Medtr2g022140,Medtr5g005570,Medtr2g019370,Medtr4g126160,Medtr2g105360,Medtr4g014680,Medtr1g102070,Medtr3g104560,",0.055751593
Biological process,metal ion transport,GO:0030001,7,0.004694253,1.98381071,18,297,584,19116,"Medtr3g082050,Medtr3g058630,Medtr3g081690,Medtr6g051680,Medtr4g065007,Medtr4g083570,Medtr0027s0220,Medtr3g029510,Medtr8g107510,Medtr6g092840,Medtr4g065660,Medtr4g058730,Medtr3g099040,Medtr7g066070,Medtr1g015000,Medtr5g020960,Medtr3g108320,Medtr6g007687,",0.064631847
Biological process,drug transport,GO:0015893,5,0.004868494,2.805675147,9,105,584,19116,"Medtr1g021740,Medtr5g045520,Medtr7g082810,Medtr7g082800,Medtr3g029510,Medtr8g096050,Medtr7g087400,Medtr8g089320,Medtr8g087720,",0.066223247
Biological process,negative regulation of metabolic process,GO:0009892,5,0.005446778,1.788256923,23,421,584,19116,"Medtr1g103640,Medtr3g020970,Medtr1g072110,Medtr5g070030,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g111780,Medtr3g014820,Medtr4g006760,Medtr3g014870,Medtr5g006600,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,Medtr5g075190,",0.072346027
Biological process,monocarboxylic acid biosynthetic process,GO:0072330,8,0.007602616,2.092512667,14,219,584,19116,"Medtr6g018860,Medtr4g130270,Medtr7g013100,Medtr6g015020,Medtr1g103020,Medtr1g026860,Medtr2g020360,Medtr8g101330,Medtr7g053290,Medtr4g094265,Medtr1g109110,Medtr3g085740,Medtr2g105100,Medtr4g096690,",0.098659233
Biological process,negative regulation of cellular process,GO:0048523,5,0.008356457,1.747872057,22,412,584,19116,"Medtr1g103640,Medtr3g020970,Medtr1g072110,Medtr5g070030,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g111780,Medtr3g014820,Medtr3g065980,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,Medtr5g075190,",0.107209541
Biological process,proteolysis,GO:0006508,6,0.010351182,1.398840885,50,1170,584,19116,"Medtr3g020970,Medtr5g011340,Medtr7g105400,Medtr4g080700,Medtr3g079620,Medtr3g079630,Medtr8g461690,Medtr3g079600,Medtr3g079590,Medtr3g079570,Medtr5g022560,Medtr3g079560,Medtr2g075830,Medtr4g057600,Medtr0084s0030,Medtr7g080180,Medtr8g060550,Medtr1g079120,Medtr7g108815,Medtr1g016780,Medtr3g082200,Medtr6g017225,Medtr4g075150,Medtr8g461050,Medtr5g011320,Medtr7g061780,Medtr5g011310,Medtr5g011260,Medtr5g011270,Medtr3g014820,Medtr4g079770,Medtr4g033455,Medtr4g047610,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr5g025010,Medtr0302s0030,Medtr4g080730,Medtr8g059790,Medtr3g020880,Medtr2g018590,Medtr4g057585,Medtr4g107930,Medtr4g057595,Medtr4g079800,Medtr4g014680,Medtr4g102400,",0.12842291
Biological process,fatty acid metabolic process,GO:0006631,8,0.015725772,1.970034247,13,216,584,19116,"Medtr6g018860,Medtr4g130270,Medtr7g013100,Medtr6g015020,Medtr1g103020,Medtr2g020360,Medtr8g101330,Medtr7g053290,Medtr4g094265,Medtr1g109110,Medtr3g085740,Medtr2g105100,Medtr4g096690,",0.18688838
Biological process,inorganic cation transmembrane transport,GO:0098662,8,0.025123525,1.722782985,16,304,584,19116,"Medtr3g082050,Medtr3g081690,Medtr4g083570,Medtr3g100570,Medtr8g006790,Medtr0027s0220,Medtr8g107510,Medtr3g096380,Medtr4g123583,Medtr4g065660,Medtr4g058730,Medtr7g066070,Medtr1g015000,Medtr2g036650,Medtr3g108320,Medtr6g007687,",0.289433265
Biological process,regulation of primary metabolic process,GO:0080090,5,0.029490748,1.233412746,78,2070,584,19116,"Medtr1g103640,Medtr3g020970,Medtr1g072110,Medtr6g011860,Medtr3g022830,Medtr4g130270,Medtr5g070030,Medtr0939s0010,Medtr2g010815,Medtr3g072710,Medtr8g461690,Medtr2g034250,Medtr8g091720,Medtr7g109580,Medtr2g016730,Medtr2g010800,Medtr8g079940,Medtr7g027190,Medtr8g020840,Medtr2g460730,Medtr4g104020,Medtr3g113030,Medtr4g082345,Medtr0084s0030,Medtr7g083330,Medtr8g060550,Medtr1g050845,Medtr7g108815,Medtr8g085960,Medtr4g112490,Medtr1g096030,Medtr6g016375,Medtr6g017225,Medtr8g461050,Medtr4g127140,Medtr7g093030,Medtr3g111780,Medtr3g014820,Medtr7g081795,Medtr3g065980,Medtr3g014870,Medtr1g086970,Medtr1g112940,Medtr1g094960,Medtr6g012970,Medtr7g009410,Medtr5g006600,Medtr2g099110,Medtr0100s0150,Medtr1g069725,Medtr7g011630,Medtr3g463590,Medtr2g080010,Medtr6g011490,Medtr2g089100,Medtr2g093810,Medtr0211s0080,Medtr5g045470,Medtr7g081815,Medtr2g034280,Medtr7g100990,Medtr7g016630,Medtr7g081805,Medtr7g068600,Medtr0302s0030,Medtr2g034260,Medtr8g059790,Medtr3g020880,Medtr6g029180,Medtr7g062350,Medtr8g468920,Medtr8g467490,Medtr1g101550,Medtr4g014680,Medtr5g075190,Medtr1g083070,Medtr8g032610,Medtr3g104560,",0.320144754
Biological process,regulation of nitrogen compound metabolic process,GO:0051171,5,0.029739452,1.234900297,77,2041,584,19116,"Medtr1g103640,Medtr3g020970,Medtr1g072110,Medtr6g011860,Medtr3g022830,Medtr4g130270,Medtr5g070030,Medtr0939s0010,Medtr2g010815,Medtr3g072710,Medtr8g461690,Medtr2g034250,Medtr8g091720,Medtr7g109580,Medtr2g016730,Medtr2g010800,Medtr8g079940,Medtr7g027190,Medtr8g020840,Medtr2g460730,Medtr4g104020,Medtr3g113030,Medtr4g082345,Medtr0084s0030,Medtr7g083330,Medtr8g060550,Medtr1g050845,Medtr7g108815,Medtr8g085960,Medtr4g112490,Medtr1g096030,Medtr6g016375,Medtr6g017225,Medtr8g461050,Medtr4g127140,Medtr7g093030,Medtr3g111780,Medtr3g014820,Medtr7g081795,Medtr3g065980,Medtr3g014870,Medtr1g086970,Medtr1g112940,Medtr1g094960,Medtr6g012970,Medtr7g009410,Medtr5g006600,Medtr2g099110,Medtr0100s0150,Medtr1g069725,Medtr7g011630,Medtr3g463590,Medtr2g080010,Medtr6g011490,Medtr2g089100,Medtr2g093810,Medtr0211s0080,Medtr5g045470,Medtr7g081815,Medtr2g034280,Medtr7g100990,Medtr7g016630,Medtr7g081805,Medtr7g068600,Medtr0302s0030,Medtr2g034260,Medtr8g059790,Medtr3g020880,Medtr6g029180,Medtr7g062350,Medtr8g468920,Medtr8g467490,Medtr1g101550,Medtr4g014680,Medtr5g075190,Medtr1g083070,Medtr8g032610,",0.319769921
Biological process,plant organ formation,GO:1905393,4,0.039429052,2.39508854,6,82,584,19116,"Medtr3g109610,Medtr8g020840,Medtr3g113030,Medtr1g471050,Medtr7g045370,Medtr3g104560,",0.364880325
Biological process,regulation of catalytic activity,GO:0050790,4,0.040620025,1.510748156,21,455,584,19116,"Medtr3g020970,Medtr2g010815,Medtr8g104580,Medtr8g461690,Medtr2g010800,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr3g008760,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr1g112940,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",0.372845593
