Class,GO_Name,GO_ID,GO_Level,P_value,EnrichmentScore,HitsGenesCountsInSelectedSet,HitsGenesCountsInBackground,AllGenesCountsInSelectedSet,AllGenesCountsInBackground,GenesOfSelectedSetInGOterm,corrected p-value(BH method)
Biological process,carbohydrate metabolic process,GO:0005975,4,0.004068542,1.42146098,59,1160,684,19116,"Medtr4g128840,Medtr7g108875,Medtr4g066590,Medtr2g026060,Medtr3g009010,Medtr3g009020,Medtr8g074330,Medtr8g074335,Medtr2g034440,Medtr4g128580,Medtr2g099470,Medtr6g060570,Medtr2g034470,Medtr2g034480,Medtr4g083500,Medtr8g024340,Medtr4g116920,Medtr3g008960,Medtr7g111740,Medtr4g076255,Medtr3g085850,Medtr8g102150,Medtr1034s0010,Medtr4g084480,Medtr4g066630,Medtr5g093390,Medtr6g023340,Medtr7g009930,Medtr1g073740,Medtr4g071860,Medtr3g094160,Medtr2g099950,Medtr4g129270,Medtr4g128410,Medtr2g072160,Medtr4g076430,Medtr6g042660,Medtr4g076440,Medtr4g066240,Medtr2g034720,Medtr0062s0020,Medtr8g063790,Medtr8g015220,Medtr5g062290,Medtr4g066210,Medtr3g060280,Medtr7g110780,Medtr4g128640,Medtr3g028720,Medtr7g089780,Medtr7g103420,Medtr1g111000,Medtr8g096880,Medtr7g093530,Medtr4g088225,Medtr3g110320,Medtr3g030540,Medtr4g067040,Medtr4g025730,",0.075928503
Biological process,phenylpropanoid biosynthetic process,GO:0009699,6,0.004072334,3.432132964,7,57,684,19116,"Medtr5g005850,Medtr3g083910,Medtr8g076820,Medtr7g117500,Medtr5g031310,Medtr8g099135,Medtr5g098720,",0.075024914
Biological process,cellular oxidant detoxification,GO:0098869,4,0.004089732,2.172075266,15,193,684,19116,"Medtr7g117385,Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr3g098350,Medtr4g074995,Medtr1g083290,Medtr6g043240,",0.074391704
Biological process,reactive oxygen species metabolic process,GO:0072593,4,0.004433205,2.223086124,14,176,684,19116,"Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr5g059820,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr6g007897,Medtr5g074860,Medtr3g466180,Medtr4g074995,Medtr6g043240,",0.079631445
Biological process,liposaccharide metabolic process,GO:1903509,5,0.004551215,3.811004785,6,44,684,19116,"Medtr4g115920,Medtr7g067340,Medtr1g083620,Medtr7g090510,Medtr1g067380,Medtr8g102500,",0.079757266
Biological process,cellular detoxification,GO:1990748,3,0.0047166,2.138829216,15,196,684,19116,"Medtr7g117385,Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr3g098350,Medtr4g074995,Medtr1g083290,Medtr6g043240,",0.081659686
Biological process,response to abiotic stimulus,GO:0009628,3,0.004965571,1.40810823,59,1171,684,19116,"Medtr7g108875,Medtr4g120760,Medtr2g026060,Medtr4g027390,Medtr1g080020,Medtr8g042780,Medtr8g039090,Medtr8g098910,Medtr2g034470,Medtr2g034480,Medtr2g070180,Medtr7g106340,Medtr5g059820,Medtr7g085630,Medtr4g068860,Medtr1g088825,Medtr5g006070,Medtr2g025580,Medtr1g077890,Medtr3g085850,Medtr8g007020,Medtr1g088840,Medtr1g019360,Medtr2g021255,Medtr5g093390,Medtr7g052020,Medtr7g065150,Medtr3g103970,Medtr1g086510,Medtr2g029740,Medtr6g007897,Medtr2g437530,Medtr3g031220,Medtr5g010635,Medtr2g435490,Medtr5g080450,Medtr3g070490,Medtr8g059170,Medtr1g418545,Medtr3g092330,Medtr4g012850,Medtr3g082630,Medtr3g049970,Medtr4g104140,Medtr6g055910,Medtr7g073520,Medtr5g053920,Medtr2g024300,Medtr0374s0050,Medtr2g007950,Medtr1g040435,Medtr3g110320,Medtr1g019940,Medtr8g088420,Medtr5g026620,Medtr1g089865,Medtr3g103090,Medtr7g096930,Medtr2g095980,",0.084946726
Biological process,response to oxidative stress,GO:0006979,4,0.004976633,1.800530739,23,357,684,19116,"Medtr5g074970,Medtr4g120760,Medtr4g032865,Medtr1g086490,Medtr2g070180,Medtr4g031140,Medtr4g068860,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr3g085850,Medtr2g102660,Medtr2g029740,Medtr4g106500,Medtr5g074860,Medtr5g010635,Medtr3g466180,Medtr4g074995,Medtr3g105590,Medtr3g110860,Medtr4g104140,Medtr6g043240,",0.084134379
Biological process,innate immune response,GO:0045087,5,0.005666434,2.161674905,14,181,684,19116,"Medtr3g107500,Medtr7g113410,Medtr3g093830,Medtr2g034470,Medtr2g034480,Medtr1g088825,Medtr7g090020,Medtr1g088840,Medtr5g010635,Medtr2g435490,Medtr1g021845,Medtr2g010590,Medtr1g019940,Medtr3g118390,",0.094682167
Biological process,detoxification,GO:0098754,2,0.005671611,2.096052632,15,200,684,19116,"Medtr7g117385,Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr3g098350,Medtr4g074995,Medtr1g083290,Medtr6g043240,",0.093679363
Biological process,"defense response to fungus, incompatible interaction",GO:0009817,8,0.005976344,4.234449761,5,33,684,19116,"Medtr2g034470,Medtr2g034480,Medtr1g088825,Medtr1g088840,Medtr5g010635,",0.097590981
Biological process,response to salicylic acid,GO:0009751,6,0.006486364,2.67581187,9,94,684,19116,"Medtr4g120760,Medtr7g113410,Medtr3g093830,Medtr2g105060,Medtr1g086510,Medtr4g104140,Medtr6g055910,Medtr2g010590,Medtr7g062950,",0.103565614
Biological process,immune effector process,GO:0002252,3,0.00701638,3.493421053,6,48,684,19116,"Medtr3g093830,Medtr7g106340,Medtr7g090020,Medtr2g105060,Medtr7g106010,Medtr1g019940,",0.110797122
Biological process,immune response,GO:0006955,3,0.007161333,2.103565365,14,186,684,19116,"Medtr3g107500,Medtr7g113410,Medtr3g093830,Medtr2g034470,Medtr2g034480,Medtr1g088825,Medtr7g090020,Medtr1g088840,Medtr5g010635,Medtr2g435490,Medtr1g021845,Medtr2g010590,Medtr1g019940,Medtr3g118390,",0.111856908
Biological process,recognition of pollen,GO:0048544,4,0.007438446,2.346725593,11,131,684,19116,"Medtr3g102400,Medtr4g091850,Medtr2g081520,Medtr8g465470,Medtr8g465990,Medtr4g091690,Medtr7g056450,Medtr0090s0020,Medtr8g465570,Medtr8g013610,Medtr4g081640,",0.113713266
Biological process,cell recognition,GO:0008037,3,0.007860963,2.328947368,11,132,684,19116,"Medtr3g102400,Medtr4g091850,Medtr2g081520,Medtr8g465470,Medtr8g465990,Medtr4g091690,Medtr7g056450,Medtr0090s0020,Medtr8g465570,Medtr8g013610,Medtr4g081640,",0.118907414
Biological process,response to cadmium ion,GO:0046686,6,0.008394705,2.005791992,15,209,684,19116,"Medtr8g098910,Medtr7g091370,Medtr2g070180,Medtr7g085630,Medtr1g088825,Medtr1g068810,Medtr3g085850,Medtr1g088840,Medtr2g021255,Medtr4g071860,Medtr1g086510,Medtr1g019940,Medtr7g021850,Medtr3g058410,Medtr7g096930,",0.125658247
Biological process,cellular response to ethylene stimulus,GO:0071369,7,0.008695445,3.881578947,5,36,684,19116,"Medtr1g074370,Medtr3g105590,Medtr1g043350,Medtr1g044210,Medtr3g118390,",0.128818085
Biological process,pollen-pistil interaction,GO:0009875,4,0.009241152,2.277192982,11,135,684,19116,"Medtr3g102400,Medtr4g091850,Medtr2g081520,Medtr8g465470,Medtr8g465990,Medtr4g091690,Medtr7g056450,Medtr0090s0020,Medtr8g465570,Medtr8g013610,Medtr4g081640,",0.135505468
Biological process,secondary metabolic process,GO:0019748,3,0.010395677,2.348518355,10,119,684,19116,"Medtr5g005850,Medtr3g083910,Medtr8g076820,Medtr7g117500,Medtr5g031310,Medtr3g031220,Medtr4g019225,Medtr8g099135,Medtr5g035580,Medtr5g098720,",0.150894832
Biological process,cell communication,GO:0007154,3,0.011166159,1.326997349,66,1390,684,19116,"Medtr3g102400,Medtr4g115920,Medtr8g016660,Medtr7g067340,Medtr4g027390,Medtr4g091850,Medtr6g079000,Medtr4g415390,Medtr8g038620,Medtr3g093830,Medtr8g018270,Medtr2g081520,Medtr2g070180,Medtr6g088950,Medtr2g093740,Medtr6g072760,Medtr4g014140,Medtr6g071895,Medtr4g037105,Medtr8g465470,Medtr7g090020,Medtr8g465990,Medtr1g077890,Medtr1g015140,Medtr1g083620,Medtr5g037700,Medtr5g037710,Medtr7g090510,Medtr3g103970,Medtr4g091690,Medtr3g105610,Medtr3g109120,Medtr7g072605,Medtr6g078490,Medtr5g037610,Medtr2g437530,Medtr7g056450,Medtr3g031220,Medtr1g074370,Medtr1g014670,Medtr1g067380,Medtr0090s0020,Medtr3g070490,Medtr3g105590,Medtr1g043350,Medtr6g072590,Medtr8g464780,Medtr5g074400,Medtr8g465570,Medtr8g069955,Medtr4g104140,Medtr1g044210,Medtr4g014240,Medtr5g040940,Medtr5g009460,Medtr6g055910,Medtr1g031650,Medtr6g015775,Medtr8g013610,Medtr5g026620,Medtr4g081640,Medtr3g118390,Medtr6g069560,Medtr2g095980,Medtr6g478080,Medtr6g079550,",0.160457708
Biological process,response to organic cyclic compound,GO:0014070,5,0.012568564,2.096052632,12,160,684,19116,"Medtr7g108875,Medtr4g120760,Medtr7g113410,Medtr1g080020,Medtr3g093830,Medtr2g105060,Medtr1g086510,Medtr2g435490,Medtr4g104140,Medtr6g055910,Medtr2g010590,Medtr7g062950,",0.177068894
Biological process,antibiotic metabolic process,GO:0016999,5,0.012568564,2.096052632,12,160,684,19116,"Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr4g074995,Medtr6g043240,",0.177068894
Biological process,cellular response to chemical stimulus,GO:0070887,4,0.012712588,1.488824802,35,657,684,19116,"Medtr7g117385,Medtr5g074970,Medtr4g415390,Medtr1g086490,Medtr3g093830,Medtr2g025120,Medtr2g070180,Medtr4g031140,Medtr4g029170,Medtr2g093740,Medtr8g076820,Medtr4g029180,Medtr7g090020,Medtr1g077890,Medtr3g094630,Medtr1g015140,Medtr2g029740,Medtr5g074860,Medtr2g437530,Medtr3g031220,Medtr1g074370,Medtr3g466180,Medtr3g098350,Medtr4g074995,Medtr1g021845,Medtr3g105590,Medtr1g043350,Medtr5g074400,Medtr4g104140,Medtr1g044210,Medtr1g031650,Medtr1g083290,Medtr1g019940,Medtr3g118390,Medtr6g043240,",0.175653738
Biological process,membrane lipid biosynthetic process,GO:0046467,7,0.013445693,3.048803828,6,55,684,19116,"Medtr4g115920,Medtr7g067340,Medtr1g083620,Medtr7g090510,Medtr1g067380,Medtr8g102500,",0.184013915
Biological process,response to karrikin,GO:0080167,4,0.013453066,2.540669856,8,88,684,19116,"Medtr2g026060,Medtr8g042780,Medtr1g019360,Medtr7g052020,Medtr3g070490,Medtr3g092330,Medtr2g007950,Medtr1g089865,",0.182377887
Biological process,phenylpropanoid metabolic process,GO:0009698,5,0.013453066,2.540669856,8,88,684,19116,"Medtr5g005850,Medtr3g083910,Medtr8g076820,Medtr7g117500,Medtr5g031310,Medtr4g019225,Medtr8g099135,Medtr5g098720,",0.182377887
Biological process,carbohydrate derivative metabolic process,GO:1901135,4,0.017158978,1.577165261,25,443,684,19116,"Medtr4g128840,Medtr4g115920,Medtr7g067340,Medtr8g074330,Medtr8g074335,Medtr4g128310,Medtr2g099470,Medtr6g060570,Medtr6g011310,Medtr6g488030,Medtr1g094185,Medtr6g488090,Medtr4g116920,Medtr3g085850,Medtr1g083620,Medtr7g117500,Medtr7g090510,Medtr4g071860,Medtr1g067380,Medtr7g110780,Medtr7g103420,Medtr5g035580,Medtr8g102500,Medtr3g110320,Medtr3g118390,",0.228309741
Biological process,phosphate-containing compound metabolic process,GO:0006796,5,0.020037347,1.185702074,128,3017,684,19116,"Medtr3g102400,Medtr4g128840,Medtr1g029600,Medtr5g024450,Medtr2g026060,Medtr3g048760,Medtr4g132810,Medtr5g042440,Medtr4g091850,Medtr1g080020,Medtr8g015960,Medtr8g052190,Medtr4g086450,Medtr2g091220,Medtr8g015940,Medtr5g013910,Medtr1g027140,Medtr8g015910,Medtr3g452790,Medtr8g104520,Medtr1g027640,Medtr6g060570,Medtr1g028280,Medtr2g081520,Medtr6g011310,Medtr4g485550,Medtr2g067980,Medtr7g079350,Medtr2g075010,Medtr4g114270,Medtr8g059605,Medtr5g065130,Medtr3g067770,Medtr1g068810,Medtr1g110120,Medtr4g037105,Medtr2g010470,Medtr8g465470,Medtr1g094185,Medtr1g104890,Medtr8g465990,Medtr5g086040,Medtr7g015670,Medtr5g075220,Medtr1g060360,Medtr4g114250,Medtr3g085850,Medtr7g066620,Medtr7g082470,Medtr3g110450,Medtr2g100350,Medtr1g083620,Medtr1g084790,Medtr7g117500,Medtr7g010730,Medtr7g052020,Medtr6g036840,Medtr6g088785,Medtr8g046260,Medtr4g071860,Medtr1g040545,Medtr4g091690,Medtr3g109120,Medtr7g066590,Medtr7g072605,Medtr1g021642,Medtr4g109170,Medtr7g056450,Medtr5g085300,Medtr1g027050,Medtr8g041890,Medtr1g014670,Medtr3g092140,Medtr1g027070,Medtr1g067380,Medtr0090s0020,Medtr4g092530,Medtr2g031530,Medtr1g021845,Medtr6g048090,Medtr2g031520,Medtr3g105590,Medtr4g092550,Medtr7g077780,Medtr4g112790,Medtr2g088980,Medtr3g088855,Medtr5g023980,Medtr5g005370,Medtr1g027030,Medtr2g073250,Medtr1g090520,Medtr2g073650,Medtr1g064630,Medtr8g464780,Medtr3g110860,Medtr8g063080,Medtr2g088930,Medtr4g128640,Medtr3g048440,Medtr8g465570,Medtr8g461110,Medtr2g064940,Medtr5g005480,Medtr1g044210,Medtr7g103420,Medtr1g105840,Medtr7g073520,Medtr2g028580,Medtr2g090250,Medtr1g105820,Medtr8g014700,Medtr3g008270,Medtr2g100450,Medtr3g069050,Medtr1g043690,Medtr8g013610,Medtr5g045600,Medtr1g019750,Medtr6g016260,Medtr8g080150,Medtr4g081640,Medtr3g117850,Medtr7g062950,Medtr8g087740,Medtr1g010250,Medtr8g010590,Medtr2g095980,",0.259402416
Biological process,phosphorus metabolic process,GO:0006793,4,0.022428517,1.181004674,128,3029,684,19116,"Medtr3g102400,Medtr4g128840,Medtr1g029600,Medtr5g024450,Medtr2g026060,Medtr3g048760,Medtr4g132810,Medtr5g042440,Medtr4g091850,Medtr1g080020,Medtr8g015960,Medtr8g052190,Medtr4g086450,Medtr2g091220,Medtr8g015940,Medtr5g013910,Medtr1g027140,Medtr8g015910,Medtr3g452790,Medtr8g104520,Medtr1g027640,Medtr6g060570,Medtr1g028280,Medtr2g081520,Medtr6g011310,Medtr4g485550,Medtr2g067980,Medtr7g079350,Medtr2g075010,Medtr4g114270,Medtr8g059605,Medtr5g065130,Medtr3g067770,Medtr1g068810,Medtr1g110120,Medtr4g037105,Medtr2g010470,Medtr8g465470,Medtr1g094185,Medtr1g104890,Medtr8g465990,Medtr5g086040,Medtr7g015670,Medtr5g075220,Medtr1g060360,Medtr4g114250,Medtr3g085850,Medtr7g066620,Medtr7g082470,Medtr3g110450,Medtr2g100350,Medtr1g083620,Medtr1g084790,Medtr7g117500,Medtr7g010730,Medtr7g052020,Medtr6g036840,Medtr6g088785,Medtr8g046260,Medtr4g071860,Medtr1g040545,Medtr4g091690,Medtr3g109120,Medtr7g066590,Medtr7g072605,Medtr1g021642,Medtr4g109170,Medtr7g056450,Medtr5g085300,Medtr1g027050,Medtr8g041890,Medtr1g014670,Medtr3g092140,Medtr1g027070,Medtr1g067380,Medtr0090s0020,Medtr4g092530,Medtr2g031530,Medtr1g021845,Medtr6g048090,Medtr2g031520,Medtr3g105590,Medtr4g092550,Medtr7g077780,Medtr4g112790,Medtr2g088980,Medtr3g088855,Medtr5g023980,Medtr5g005370,Medtr1g027030,Medtr2g073250,Medtr1g090520,Medtr2g073650,Medtr1g064630,Medtr8g464780,Medtr3g110860,Medtr8g063080,Medtr2g088930,Medtr4g128640,Medtr3g048440,Medtr8g465570,Medtr8g461110,Medtr2g064940,Medtr5g005480,Medtr1g044210,Medtr7g103420,Medtr1g105840,Medtr7g073520,Medtr2g028580,Medtr2g090250,Medtr1g105820,Medtr8g014700,Medtr3g008270,Medtr2g100450,Medtr3g069050,Medtr1g043690,Medtr8g013610,Medtr5g045600,Medtr1g019750,Medtr6g016260,Medtr8g080150,Medtr4g081640,Medtr3g117850,Medtr7g062950,Medtr8g087740,Medtr1g010250,Medtr8g010590,Medtr2g095980,",0.2754682
Biological process,response to ethylene,GO:0009723,6,0.022949208,2.304937602,8,97,684,19116,"Medtr1g074370,Medtr5g010635,Medtr3g105590,Medtr1g043350,Medtr1g044210,Medtr2g010590,Medtr3g118390,Medtr7g096930,",0.279474682
Biological process,phosphorelay signal transduction system,GO:0000160,7,0.027110991,2.113666519,9,119,684,19116,"Medtr8g038620,Medtr6g088950,Medtr1g074370,Medtr1g014670,Medtr3g105590,Medtr1g043350,Medtr1g044210,Medtr3g118390,Medtr2g095980,",0.309194395
Biological process,negative regulation of cell communication,GO:0010648,6,0.030167643,2.851772288,5,49,684,19116,"Medtr3g031220,Medtr3g105590,Medtr5g074400,Medtr1g044210,Medtr5g009460,",0.341345689
Biological process,negative regulation of signaling,GO:0023057,5,0.030167643,2.851772288,5,49,684,19116,"Medtr3g031220,Medtr3g105590,Medtr5g074400,Medtr1g044210,Medtr5g009460,",0.341345689
Biological process,inorganic anion transport,GO:0015698,7,0.030741092,2.328947368,7,84,684,19116,"Medtr5g061880,Medtr4g104700,Medtr4g104730,Medtr2g102243,Medtr7g096880,Medtr8g069955,Medtr3g073730,",0.342441469
Biological process,dephosphorylation,GO:0016311,6,0.031182013,1.789732953,13,203,684,19116,"Medtr2g026060,Medtr4g132810,Medtr8g015960,Medtr8g015940,Medtr5g013910,Medtr8g015910,Medtr4g037105,Medtr1g060360,Medtr2g100350,Medtr8g046260,Medtr5g085300,Medtr8g063080,Medtr5g045600,",0.336906413
Biological process,drug metabolic process,GO:0017144,4,0.031575461,1.442123993,29,562,684,19116,"Medtr5g074970,Medtr7g108875,Medtr8g074330,Medtr8g074335,Medtr2g091220,Medtr3g073470,Medtr2g099470,Medtr1g086490,Medtr6g011310,Medtr4g031140,Medtr5g059820,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr4g116920,Medtr3g094630,Medtr7g117500,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr3g092140,Medtr4g074995,Medtr6g042660,Medtr7g110780,Medtr5g098720,Medtr3g110320,Medtr3g118390,Medtr6g043240,Medtr4g025730,",0.338611477
Biological process,response to alcohol,GO:0097305,5,0.036940888,1.586916819,18,317,684,19116,"Medtr4g120760,Medtr7g113410,Medtr1g080020,Medtr1g093080,Medtr5g006070,Medtr5g006470,Medtr3g103970,Medtr1g086510,Medtr6g007897,Medtr3g031220,Medtr3g105590,Medtr4g112790,Medtr2g088980,Medtr8g059170,Medtr5g074400,Medtr4g104140,Medtr1g031650,Medtr3g110320,",0.265420277
Biological process,membrane lipid metabolic process,GO:0006643,6,0.039006669,2.395488722,6,70,684,19116,"Medtr4g115920,Medtr7g067340,Medtr1g083620,Medtr7g090510,Medtr1g067380,Medtr8g102500,",0.274767567
Biological process,cell wall macromolecule metabolic process,GO:0044036,6,0.04185027,2.051183003,8,109,684,19116,"Medtr8g074330,Medtr8g074335,Medtr4g128580,Medtr2g099470,Medtr4g128410,Medtr7g110780,Medtr7g093530,Medtr3g118390,",0.293360182
Biological process,phosphorylation,GO:0016310,6,0.042076399,1.173153559,107,2549,684,19116,"Medtr3g102400,Medtr1g029600,Medtr5g024450,Medtr2g026060,Medtr3g048760,Medtr5g042440,Medtr4g091850,Medtr1g080020,Medtr8g052190,Medtr4g086450,Medtr2g091220,Medtr1g027140,Medtr3g452790,Medtr8g104520,Medtr1g027640,Medtr6g060570,Medtr1g028280,Medtr2g081520,Medtr4g485550,Medtr2g067980,Medtr7g079350,Medtr2g075010,Medtr4g114270,Medtr8g059605,Medtr5g065130,Medtr3g067770,Medtr1g110120,Medtr2g010470,Medtr8g465470,Medtr1g104890,Medtr8g465990,Medtr5g086040,Medtr7g015670,Medtr5g075220,Medtr4g114250,Medtr3g085850,Medtr7g066620,Medtr7g082470,Medtr3g110450,Medtr1g084790,Medtr7g010730,Medtr7g052020,Medtr6g036840,Medtr6g088785,Medtr4g071860,Medtr1g040545,Medtr4g091690,Medtr3g109120,Medtr7g066590,Medtr7g072605,Medtr1g021642,Medtr4g109170,Medtr7g056450,Medtr1g027050,Medtr8g041890,Medtr1g014670,Medtr1g027070,Medtr0090s0020,Medtr4g092530,Medtr2g031530,Medtr1g021845,Medtr6g048090,Medtr2g031520,Medtr3g105590,Medtr4g092550,Medtr7g077780,Medtr4g112790,Medtr2g088980,Medtr3g088855,Medtr5g023980,Medtr5g005370,Medtr1g027030,Medtr2g073250,Medtr1g090520,Medtr2g073650,Medtr1g064630,Medtr8g464780,Medtr3g110860,Medtr2g088930,Medtr4g128640,Medtr3g048440,Medtr8g465570,Medtr8g461110,Medtr2g064940,Medtr5g005480,Medtr1g044210,Medtr7g103420,Medtr1g105840,Medtr7g073520,Medtr2g028580,Medtr2g090250,Medtr1g105820,Medtr8g014700,Medtr3g008270,Medtr2g100450,Medtr3g069050,Medtr1g043690,Medtr8g013610,Medtr1g019750,Medtr6g016260,Medtr8g080150,Medtr4g081640,Medtr3g117850,Medtr7g062950,Medtr8g087740,Medtr1g010250,Medtr2g095980,",0.293513521
Biological process,aging,GO:0007568,3,0.046373698,2.29704398,6,73,684,19116,"Medtr3g093830,Medtr5g080450,Medtr3g072030,Medtr5g040940,Medtr7g106010,Medtr5g041940,",0.318846908
Biological process,response to organic substance,GO:0010033,4,0.048614755,1.263707094,52,1150,684,19116,"Medtr7g108875,Medtr4g120760,Medtr7g113410,Medtr1g080020,Medtr1g093080,Medtr4g415390,Medtr8g039090,Medtr3g093830,Medtr2g025120,Medtr7g106340,Medtr0388s0020,Medtr5g006070,Medtr2g093740,Medtr5g006470,Medtr2g025580,Medtr7g090020,Medtr3g085850,Medtr1g015140,Medtr8g007020,Medtr2g105060,Medtr1g083620,Medtr2g021255,Medtr5g093390,Medtr2g039620,Medtr3g103970,Medtr1g086510,Medtr6g007897,Medtr8g096440,Medtr2g437530,Medtr3g031220,Medtr1g074370,Medtr5g010635,Medtr2g435490,Medtr5g080450,Medtr1g021845,Medtr3g105590,Medtr4g112790,Medtr2g088980,Medtr8g059170,Medtr1g043350,Medtr5g074400,Medtr4g104140,Medtr1g044210,Medtr6g055910,Medtr1g031650,Medtr2g010590,Medtr3g110320,Medtr0020s0020,Medtr3g118390,Medtr7g062950,Medtr4g114340,Medtr7g096930,",0.326445809
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
